id,x,y,deg
060_51,s-4.130094729851868,s-0.779092112956668,s66.370622342432654
060_52,s-0.729746023896512,s-2.438090178681835,s72.466392532230429
060_53,s-3.218743143991768,s-3.231669357756633,s252.475108676512519
060_54,s-4.092862167920722,s-3.223352685889710,s252.476709842425578
060_55,s-4.933013514700341,s-2.348541716017893,s252.432331293940535
060_56,s-2.243110435627864,s-1.013640444797199,s252.478179301374013
060_57,s-4.122362975587044,s-3.982159565378103,s252.483624821432841
060_58,s-4.933023461646061,s-3.892681307951155,s252.483665579810321
060_59,s-3.420007765068001,s-4.533412022477106,s72.483674434702195
061_0,s3.932282306022520,s4.184192280866624,s66.953687866889695
061_1,s5.023494777123229,s1.841688839262355,s64.176830907609087
061_2,s1.896464294058793,s2.450561383782983,s250.391852772592955
061_3,s3.051338507153758,s5.339611609937911,s248.093462245485625
061_4,s4.973178336572452,s3.060417875706328,s67.052399009311287
061_5,s5.268879052846124,s1.889600638926779,s244.180335170635288
061_6,s5.265442158681668,s3.702011723961741,s246.606780022695034
061_7,s3.963690247330704,s5.273149000661866,s68.093461847063367
061_8,s5.415925690757366,s4.949890588238556,s249.702059858838339
061_9,s5.013840109097527,s3.624205166829234,s66.600149237083244
061_10,s3.960990592492669,s4.733774124347046,s67.892093739309459
061_11,s5.162344214253272,s5.865401911988656,s74.691165986692582
061_12,s3.052333213352973,s5.878147506217843,s248.091498632129031
061_13,s2.719723028698279,s3.626428212946811,s69.965331607835381
061_14,s3.064794666323291,s2.482651588309912,s247.151683557120123
061_15,s2.808019893855371,s4.735916639598548,s68.052613661509270
061_16,s2.809781686546790,s5.275024421636036,s68.106899062298638
061_17,s6.145816098960222,s3.110888072699725,s71.474906084501228
061_18,s4.145816330413309,s1.889789724984535,s244.176698990320489
061_19,s1.896453059574239,s5.877732621137989,s248.328481091935345
061_20,s3.900327163972524,s1.841763697173569,s64.217695971116399
061_21,s2.769323292843033,s1.846254452477441,s65.963329311510307
061_22,s5.340419554757980,s4.277870548407497,s249.702931023701240
061_23,s2.814285560190839,s2.413286977877290,s70.391852791321483
061_24,s4.208433175409975,s5.337984671072679,s248.513559131765561
061_25,s5.097036119119649,s2.428056459792489,s64.140874249952219
061_26,s6.146580521072949,s2.519947122275403,s64.186416166924403
061_27,s3.956732343357400,s2.448378190238022,s67.149701908776748
061_28,s3.827642842445552,s3.034664978747663,s62.928569424540598
061_29,s5.342556713472613,s2.475921753742252,s244.186358727714463
061_30,s1.897104316849818,s5.339557895688333,s248.204041068422896
061_31,s3.964710077978347,s5.811645249508234,s68.086463813129413
061_32,s5.079652691188730,s4.184317307084948,s66.966279152841992
061_33,s2.783251596882546,s4.187186073323017,s66.935801838507174
061_34,s6.146580322642539,s1.841679911141806,s64.186309215013793
061_35,s6.145683175466398,s4.390485305141504,s69.705494480965029
061_36,s6.145794044045473,s5.881192110141748,s66.837333654870235
061_37,s4.203207062973117,s4.797982538005077,s248.076131992980635
061_38,s3.028182971902214,s4.251798838564755,s246.962667454562705
061_39,s5.113223492422180,s4.736689871409038,s68.074496181420884
061_40,s4.176965255909979,s4.248409393145275,s246.965210321734816
061_41,s4.084792752045035,s3.087621508552939,s247.050936574031738
061_42,s4.207366654800254,s5.877317195957523,s248.513387480033884
061_43,s6.145943666677370,s3.687189139191390,s66.606767860825983
061_44,s2.947671246554011,s3.112837504741897,s242.927975034210050
061_45,s3.050128766334150,s4.800097610548812,s247.906967645133307
061_46,s6.145669892305778,s5.132769899456118,s69.709233315019262
061_47,s3.871775793315422,s3.626278986510993,s66.441413831795970
061_48,s3.019272431143507,s1.898829679124882,s244.217513523188956
061_49,s4.209958329598516,s2.503883550485551,s244.140871293747978
061_50,s2.701271767466590,s3.070308686819938,s62.916233362853447
061_51,s2.971754953959688,s3.693453346847497,s246.440216962727277
061_52,s1.896289868397713,s4.212787435549750,s246.935560225696491
061_53,s4.115470318761088,s3.684264381894446,s246.600140648204302
061_54,s5.120600967331125,s5.279951944974171,s68.523715763879522
061_55,s1.896100544511577,s1.852540398790559,s245.963045982801617
061_56,s2.810677712176247,s5.813580964234079,s68.106482045266276
061_57,s1.896430741320450,s4.801349491635619,s248.052602784311517
061_58,s5.226561842890707,s3.132599286300198,s251.474906064343543
061_59,s5.325789458774716,s5.665545952952397,s257.313174349272515
061_60,s1.895108749543922,s3.045722073430623,s242.916233254846134
062_0,s2.843317276394828,s1.876371255790899,s65.815197919060779
062_1,s3.099111276598500,s3.139969939619565,s244.881274018370732
062_2,s5.234235980380177,s5.912095690869574,s74.610421541798829
062_3,s5.495887156001798,s5.010320700478355,s250.827319895899393
062_4,s1.969943265072626,s3.138991337977303,s245.038237639545144
062_5,s4.279303588703844,s4.844241497590009,s248.570102361404906
062_6,s5.126934524884796,s3.681094403397582,s65.555059707663162
062_7,s3.122055798783622,s4.307854158562409,s248.173826519866822
062_8,s5.191784085600495,s4.786508723335302,s68.578952582646650
062_9,s6.236614994769012,s3.083136078745353,s64.527615441013353
062_10,s3.124162943286202,s5.385911231524134,s248.138522728916541
062_11,s5.354579486806101,s2.522181481258038,s245.116603799903118
062_12,s5.355538497591771,s3.134666485001770,s244.527615436718520
062_13,s5.346592190745062,s1.924346207619266,s245.412399465715112
062_14,s1.970085010912015,s3.741595677649140,s245.564748496259057
062_15,s2.865089259712727,s3.671041973234825,s65.560638866611029
062_16,s4.279419141348735,s5.384424322076828,s248.404339672936857
062_17,s2.853865703749990,s3.088676325006100,s65.038270554167369
062_18,s5.191420903774140,s5.325838164480013,s68.456659085262871
062_19,s6.236437778447932,s2.478897113499436,s65.116624629427477
062_20,s3.987237327490882,s3.075473056843483,s64.889153639764146
062_21,s5.110467478919883,s3.085261744944427,s64.528017989029792
062_22,s5.098742041951967,s1.872852033771703,s64.408588281975483
062_23,s1.971168231485119,s5.924592163950517,s248.135966082363808
062_24,s1.970581496115443,s5.386011465153530,s248.145058345168934
062_25,s5.187838243371660,s4.244516522020445,s68.206005965307909
062_26,s3.975792868649618,s2.478859726213969,s64.608672201262507
062_27,s3.993183527379936,s3.683647577711354,s65.558452685438283
062_28,s2.848187586041347,s2.483482866093413,s64.608663956819598
062_29,s4.219361365842781,s1.921669471397423,s244.409041963503341
062_30,s6.236319627200053,s3.731039104699926,s65.560262017847222
062_31,s1.969814095496496,s2.525977453622311,s244.608663918905137
062_32,s2.880544401829936,s4.242883874150121,s68.203711226841861
062_33,s5.110025528366655,s2.470255364563775,s65.117941284030593
062_34,s4.277098208982022,s4.304929328979736,s248.176579599375543
062_35,s1.970146021032207,s1.884835838082596,s245.815196475023896
062_36,s4.237337254594411,s3.737446968061312,s245.555314649199403
062_37,s5.402152131759300,s5.711189334066131,s258.490047216767721
062_38,s3.123436793418790,s4.846938983207801,s248.068147488404776
062_39,s3.093187416048534,s2.533233201622556,s244.608671562002570
062_40,s3.124735689944422,s5.924454825355709,s248.137277092653022
062_41,s6.235891295467067,s4.465073694112667,s70.827471050929603
062_42,s5.371093797757987,s3.734899449558454,s245.560305677066026
062_43,s2.883206803092429,s5.859713133191600,s68.130803949304479
062_44,s4.279852869921186,s5.923904224262283,s248.497953519937312
062_45,s2.882666988782225,s5.321140723793045,s68.144803186469105
062_46,s3.974180894807475,s1.872765244373587,s64.412060632881577
062_47,s1.970517517533105,s4.846085316526552,s248.105727622457664
062_48,s4.233279263149437,s3.125821812410897,s244.528018011465178
062_49,s6.235867000824549,s5.195048817500032,s70.837400435631224
062_50,s1.973175365857399,s4.295669712544771,s248.203476304408468
062_51,s3.092204241722501,s1.928913163527062,s244.411191632093875
062_52,s5.440786878197548,s4.329759043059922,s250.827157634552748
062_53,s3.109232011631001,s3.724854889080599,s245.559780277215168
062_54,s4.037249325682622,s5.318938625228840,s68.146905819238881
062_55,s4.036474804752219,s4.778413617932912,s68.067255894546676
062_56,s4.037502821079670,s5.858152453083175,s68.148104479470916
062_57,s6.236247422751605,s1.876358944717659,s65.805018812775145
062_58,s6.238445552689337,s5.906651507713296,s78.422141449168009
062_59,s4.222147813749304,s2.529929964459515,s245.117588249150373
062_60,s2.881791063178810,s4.782388160385666,s68.104356915367021
062_61,s4.035649349891441,s4.240009872272160,s68.173964362891184
063_0,s3.629033001768642,s3.939328327871101,s246.600733676814571
063_1,s2.484457640211325,s2.792013061676557,s246.829220934763185
063_2,s2.485152551309342,s3.363556522945272,s246.710838368466824
063_3,s2.489982079822013,s3.938597731754786,s246.233341695400213
063_4,s3.382400220493371,s3.308734495151800,s66.725672084695972
063_5,s3.392367564398184,s1.571658320808532,s66.835054507432986
063_6,s2.566084078616983,s4.498752770058205,s245.227134692624645
063_7,s2.255419334378722,s1.557446117508293,s66.835812245272891
063_8,s1.354460063050545,s0.465585084541182,s246.231949545150030
063_9,s2.244914884317739,s3.882602552483690,s65.803638090813067
063_10,s1.344851363233856,s3.360222474798782,s246.492790009836284
063_11,s1.178865961818245,s4.444584268823434,s65.089108225373778
063_12,s0.223244128898076,s0.417138155001702,s247.354064809399347
063_13,s4.523069818821785,s3.313047401176001,s66.783844889339733
063_14,s0.217587492396182,s1.033538004206935,s246.698471387312424
063_15,s3.452552204674195,s4.444945059746995,s65.229044324413593
063_16,s1.111613946342912,s2.701243131102903,s66.815339509624835
063_17,s4.523189413978542,s1.001215395189490,s66.144958885469833
063_18,s3.631135110227436,s0.461961503258737,s245.926092542829764
063_19,s3.634978974933292,s1.043442653740706,s246.145212478779996
063_20,s1.101317136025745,s3.302568876261357,s66.410529087912238
063_21,s3.698683199864142,s4.498960506743825,s245.846127022136614
063_22,s3.384509504821437,s3.881694388868596,s66.230676510772753
063_23,s1.428512116426652,s4.499940424978210,s245.317309345821428
063_24,s1.352284081149620,s3.940835817278313,s245.643324212721410
063_25,s3.625472689103295,s3.367582179033268,s246.755768631237686
063_26,s0.217875749879073,s3.942165675757103,s245.491285779626196
063_27,s1.357784778779675,s2.181692905200835,s246.836242152396551
063_28,s2.318972644059698,s4.446329639805140,s65.343731547305765
063_29,s4.522969098825475,s0.406619808014242,s65.922151125936381
063_30,s1.358140757717205,s1.610482937994775,s246.835709923658328
063_31,s2.241554201649353,s2.732813788525300,s66.824997679453972
063_32,s1.354537129230372,s2.760411670214309,s246.823352094370676
063_33,s1.114075616530332,s0.980006525586182,s66.698285952734281
063_34,s4.523059919033362,s1.601461904377921,s66.834441145259021
063_35,s0.217607923454879,s2.746478497711401,s246.815339635495093
063_36,s2.497784452787287,s1.041351533733257,s246.218054626578237
063_37,s2.498302480393027,s1.616681081612162,s246.835537882822820
063_38,s2.250025626585032,s0.406543129619607,s66.164070923452641
063_39,s0.217624448398266,s1.605095558657874,s246.838996437827831
063_40,s2.494047894146296,s0.462719852882996,s246.040297281186241
063_41,s4.522775749803341,s2.742960733213606,s66.837214324240961
063_42,s0.217533392340120,s3.328918703706406,s246.410530594703431
063_43,s1.115256485344044,s1.551246714488810,s66.836791982421772
063_44,s3.382717524590390,s2.166072785739637,s66.836484047361054
063_45,s3.387036234036139,s0.406280390256340,s66.040336799563178
063_46,s2.494855972819237,s2.195602611118136,s246.836469611947024
063_47,s0.217659802592153,s2.175168357349549,s246.844819195770611
063_48,s2.251974441019609,s2.136366433736597,s66.836241949487160
063_49,s1.357660939669098,s1.038418324063057,s246.542686708005732
063_50,s1.107362124116435,s3.886298957701368,s65.531297135586925
063_51,s3.625624233153127,s2.225337595007948,s246.846239523185318
063_52,s2.253460753686301,s0.983899374201335,s66.533127101675291
063_53,s3.391318092171584,s0.987055602670582,s66.177087465119669
063_54,s3.382378688914673,s2.737286482898130,s66.830678746959691
063_55,s1.109708067333957,s0.407597428936276,s66.712590009364163
063_56,s4.522851160846121,s2.172613642415093,s66.846319016752844
063_57,s1.114880566957291,s2.122431548269370,s66.844817668488545
063_58,s2.241777724745284,s3.305009104281453,s66.609874542722281
063_59,s0.217397918257006,s4.482043512878079,s253.147754312780705
063_60,s4.523054184592061,s3.890262666371812,s66.600733876853738
063_61,s3.625276647064214,s2.796510241164789,s246.835049853499100
063_62,s3.635252766375717,s1.630889460068884,s246.834422103556648
064_0,s2.194878372405916,s3.431857579200439,s66.806100619441651
064_1,s1.303636458315482,s0.605347916039091,s246.290159132209851
064_2,s4.475861569395778,s4.626849773974541,s65.930745660437040
064_3,s3.335407941932265,s2.866563511699567,s66.837625601347952
064_4,s3.344075592621775,s1.703608884775065,s66.807955253467526
064_5,s2.447360727292202,s1.755712341782415,s246.809138966114773
064_6,s1.304879950549349,s4.640962945444891,s246.164626161589041
064_7,s3.338589861735102,s4.582414410438481,s66.290626204224978
064_8,s2.442730408526966,s4.640937690761006,s246.230030605636784
064_9,s4.475682637258583,s2.873077432321053,s66.855591316994264
064_10,s2.203878458086245,s2.268509167073570,s66.839703969290255
064_11,s1.064163960055640,s1.690704633919142,s66.833127339996452
064_12,s1.059082876238155,s0.547301877914426,s66.703691832939938
064_13,s1.300845349773303,s4.063315015387511,s246.257069680699686
064_14,s3.578675998701238,s2.354600605313254,s246.837407783978591
064_15,s1.061064384258727,s4.584364829304061,s66.150489713851329
064_16,s2.195360641556466,s2.860055279434151,s66.837562127650983
064_17,s0.166405014055608,s1.173259920509008,s246.704946102135068
064_18,s1.298078228256186,s3.484235755764659,s246.806150773592378
064_19,s1.306562508717278,s1.177968572493583,s246.560984292620844
064_20,s1.306736122911040,s2.321142175572285,s246.839704068921861
064_21,s1.063067515866407,s1.119551310518460,s66.688143733689685
064_22,s4.475723056900707,s3.442976306239392,s66.839037399165164
064_23,s4.475767439490866,s4.014479152851280,s66.701996979538421
064_24,s2.446756411979198,s2.327759153221097,s246.839538645812496
064_25,s4.474847450973638,s0.546145138262400,s66.130606854047230
064_26,s3.335088584150703,s3.437790130612225,s66.822784372634089
064_27,s2.195527406842852,s4.006798695078809,s66.271879457287838
064_28,s2.437820664545700,s3.490996698961831,s246.817729675057990
064_29,s2.443328646644335,s0.603113899527313,s246.136637616416493
064_30,s2.438240266441636,s2.919296492455060,s246.837580190033805
064_31,s1.306361706169210,s2.892405400004698,s246.837559363393325
064_32,s4.475743800536153,s2.302112512619569,s66.837408052446548
064_33,s0.166511225612266,s2.314582841123279,s246.856230784702348
064_34,s3.335790685678509,s2.295354353339630,s66.839535580086547
064_35,s3.583128298277086,s4.640438247980549,s246.706732818816050
064_36,s3.585169709968958,s1.181441598701852,s246.123042148920064
064_37,s1.063814850604507,s2.261844253949633,s66.856230655273748
064_38,s3.341324627781713,s1.124984181412556,s66.216217038953744
064_39,s3.579159233971328,s4.068200719954012,s246.696269150406891
064_40,s0.166434742602888,s1.744778123441302,s246.838493438310962
064_41,s2.447016999705841,s1.180112283703118,s246.273892927407360
064_42,s1.063475176877908,s2.833167218821734,s66.835634671052361
064_43,s4.475858462060211,s1.132426883875222,s66.121359536894317
064_44,s0.166423113628615,s3.457353567792612,s246.806749516613365
064_45,s1.307077321471599,s1.749916671484382,s246.825255561005292
064_46,s0.166437946091848,s4.640601826546928,s246.219463677422567
064_47,s3.587050752827945,s1.762696743038541,s246.789953352703378
064_48,s0.166427743911159,s2.885636429800582,s246.835634032010347
064_49,s0.166319612843242,s4.054073338553958,s246.257009901978591
064_50,s2.439676294587545,s4.064351001875619,s246.538932542000566
064_51,s3.578002495909733,s3.496988594482803,s246.830176373216290
064_52,s3.335625562842968,s4.009767356264065,s66.556272092737103
064_53,s2.203049742553781,s1.122732465292605,s66.472677745771946
064_54,s3.337485210767030,s0.546142845012481,s66.140150376804641
064_55,s1.055164594143411,s3.425126030964492,s66.806644920659352
064_56,s0.167585542370714,s0.566614234052182,s247.022134636708785
064_57,s1.057361158151623,s4.006544913968080,s66.253311555894797
064_58,s2.198975195093055,s4.584255472187637,s66.173937425041430
064_59,s2.204410586020045,s1.696548634440069,s66.825121207890774
064_60,s3.581248211732187,s0.602429054991618,s246.126726559227450
064_61,s4.475751931717662,s1.730284974481140,s66.789959629683679
064_62,s3.578351454873238,s2.925895022791025,s246.855490283610550
064_63,s2.199502106351871,s0.546591080841221,s66.223522163141709
065_0,s2.506004714400005,s4.160730711689413,s68.527910326090279
065_1,s1.601388957942794,s0.471232290229554,s243.998954158037890
065_2,s4.850229563565422,s3.493126331912244,s77.527282134726207
065_3,s4.848862477674343,s2.261549710297987,s73.772476509860766
065_4,s0.412513845595533,s4.273875115901372,s245.918806150961586
065_5,s1.337179581091310,s4.167055666184861,s65.659759091447171
065_6,s3.679192945223383,s2.558990442667459,s68.845508538636793
065_7,s2.771889914842351,s2.074094960268561,s248.823728167373986
065_8,s3.957888398152405,s1.041621828860475,s254.096738545601653
065_9,s1.605753243731933,s1.534082348394980,s249.140258553220235
065_10,s2.904240893169207,s4.623253693877063,s66.370622415914795
065_11,s4.848707098682135,s2.882106427886971,s76.626893053951306
065_12,s0.412436817081182,s1.544585658906811,s248.178612786512446
065_13,s0.413078704658607,s0.997927734237180,s248.317082824399137
065_14,s1.592734430527675,s3.152108246498238,s248.360673394396485
065_15,s4.815660534207483,s4.620484033821923,s66.514529934317423
065_16,s2.509148191609262,s3.621769185030608,s68.505033284613646
065_17,s3.714321103524430,s0.411667968308294,s71.102952057111764
065_18,s3.967384790976674,s2.176497886307939,s253.690761932410055
065_19,s2.513754956435331,s3.082216976683361,s68.741945774141698
065_20,s1.594750204428727,s2.613294718302669,s248.469041332899621
065_21,s0.412064386952539,s0.437733470230439,s246.466118901341247
065_22,s0.412211049237365,s2.083950435450271,s248.195778825523490
065_23,s3.821849305423116,s4.597379706380365,s254.380224796659206
065_24,s1.589485899846317,s4.228700846009892,s248.527522544119989
065_25,s1.336098004641289,s0.409785472798888,s70.172631189899164
065_26,s2.535814186618199,s1.466814265765178,s69.050533493849940
065_27,s3.962536240613945,s0.484755587957853,s248.256182725633977
065_28,s1.591529943905695,s3.690819954059578,s248.297042817065829
065_29,s1.324524913849758,s1.481325886085088,s68.203445256591564
065_30,s3.684977712244450,s2.020336709461280,s68.784371051972002
065_31,s2.753834932590676,s3.689830810133336,s248.781042495417978
065_32,s1.325254231594677,s3.635414074958008,s68.162491799875141
065_33,s3.668288783319809,s4.191651567085521,s70.102849117114559
065_34,s3.996864896070311,s3.939384111212627,s257.569589900760491
065_35,s3.666683815027156,s3.635962558984694,s68.826058779200949
065_36,s1.615067282375376,s0.994998130416418,s249.218214922489608
065_37,s1.324902673506198,s2.019618612549221,s68.114966484612737
065_38,s1.325576552911443,s0.943393213484840,s68.426656670000838
065_39,s2.784553532101866,s0.995318218465231,s248.868893824371469
065_40,s0.412751700082232,s3.700388474592345,s248.082421009614876
065_41,s4.848581424323132,s1.114086216876202,s74.038890952938829
065_42,s2.747967021932568,s4.228090648822417,s248.862519789423771
065_43,s0.412609718816669,s2.622601497731484,s248.238220222876549
065_44,s4.848864085396052,s1.678589886343862,s73.499046188672878
065_45,s3.697393599203645,s0.943600422365328,s68.865922378851238
065_46,s0.412341830051763,s3.161333122824654,s248.220654400724044
065_47,s3.960709611760278,s1.609441381732814,s253.496005968792076
065_48,s2.759437809306477,s3.151151835266891,s248.833388871322512
065_49,s2.738567854921470,s0.414685302338681,s245.332860783836452
065_50,s3.984605957517615,s3.336690778296561,s257.419149107749604
065_51,s1.325155360353963,s3.096949349553010,s68.214897552439368
065_52,s4.849449813808330,s4.114682105289414,s77.634170065938079
065_53,s1.325259197363248,s2.558404795994490,s68.209554536009151
065_54,s1.747560399968518,s4.623190260664294,s66.368645703562422
065_55,s2.777793085027185,s1.535279354354986,s248.880851035307984
065_56,s2.518854181478487,s2.543738634688658,s68.816630136230557
065_57,s2.526758084282696,s2.006132366232340,s69.269632406542684
065_58,s3.691002761400028,s1.482150586650837,s68.891920616831356
065_59,s2.765698086269390,s2.612381851152646,s248.921366891764563
065_60,s4.848436778281711,s0.483058782339945,s68.243921839521477
065_61,s1.598734093253165,s2.073898386268771,s248.788745955255763
065_62,s2.542170963826244,s0.927397837731229,s68.974709888395765
065_63,s3.672858115678346,s3.097656140219263,s68.908241039261142
065_64,s3.975711428851965,s2.747914255667835,s256.613129539684280
066_0,s4.661656262963417,s3.358261117348150,s74.573487691114536
066_1,s2.593111643096806,s2.000970645044013,s248.810303844155527
066_2,s0.229392190718977,s4.193196563324113,s245.934843498834965
066_3,s1.136488656392623,s3.559356347020150,s68.111274500534535
066_4,s3.497750871357922,s3.569272156612334,s69.700258284485088
066_5,s1.405663648112160,s2.539977042048828,s248.728324167216527
066_6,s3.767971639977586,s0.943577181363438,s251.021545544048649
066_7,s0.229084403153404,s0.342391903818023,s248.029084814184813
066_8,s3.799562357154171,s3.229485201925268,s254.204250588303495
066_9,s2.595520588758863,s0.395866302500623,s245.196234774068557
066_10,s3.501777171881675,s2.484329968405763,s68.676972663422049
066_11,s0.225251116818645,s2.004940723100693,s248.538970757252628
066_12,s3.497020745114760,s3.023441724681600,s68.828652001198563
066_13,s4.664967403126181,s2.737078836501404,s73.950133209744408
066_14,s2.311439933785759,s3.559734302521890,s68.595296418844526
066_15,s2.604842934318111,s0.923225582985254,s249.054106108984683
066_16,s2.312450249269369,s4.095470460466806,s67.554450263138747
066_17,s1.395263954967848,s4.155897405575490,s248.586672826006378
066_18,s2.577898042621949,s3.617101955678502,s248.703962341277418
066_19,s1.404174492683030,s0.392631921210924,s244.938379810965500
066_20,s1.137081924090285,s2.482739809634102,s68.295917297104253
066_21,s3.514779442877859,s1.407984478318575,s68.966457472357632
066_22,s1.140786514658753,s1.405643351425399,s68.305010413972255
066_23,s3.498307394431985,s4.119934169223758,s70.618483440347575
066_24,s2.582962754314283,s3.078340486665976,s248.782397545910158
066_25,s2.319418465040190,s2.482894358854057,s68.685703599142087
066_26,s2.598443377489111,s1.462716718924552,s248.719328524689161
066_27,s1.412608055452125,s1.462263287251548,s248.689259676707792
066_28,s2.330030925158034,s0.867288253117300,s68.651798283365281
066_29,s1.401809342976595,s3.079115073019457,s248.500262659995940
066_30,s3.771447550208340,s1.500572000571331,s254.402972881960096
066_31,s3.785947676062257,s2.638885982203683,s254.140634796394636
066_32,s2.315131855250292,s3.021234969688399,s68.625450298532115
066_33,s4.655741880900433,s4.545971035732835,s66.971137753772894
066_34,s0.227187371943937,s0.923547449614757,s248.775624375680366
066_35,s4.663880561942485,s2.143464306534426,s73.596736589303120
066_36,s1.136347912679322,s3.021207914251131,s68.261085735216440
066_37,s0.226007082060392,s1.464586842818205,s248.532819054382941
066_38,s2.729001624450166,s4.550432712125891,s66.370365117983511
066_39,s3.654780005368443,s4.525359441748376,s253.796338607024211
066_40,s3.775027710065399,s2.070470443418745,s253.241191221563440
066_41,s4.664569084676479,s1.573386381570146,s74.425919892297628
066_42,s1.148304785506730,s0.329984184453367,s68.864501812899746
066_43,s0.224314553903301,s3.624611358111425,s248.102302718838104
066_44,s1.553108034821999,s4.550449029304772,s66.370622276966913
066_45,s2.339399096641153,s0.331814587627343,s69.714138374443309
066_46,s1.143309143225034,s0.867957955553148,s68.620880944305938
066_47,s2.572589080741015,s4.155285344220388,s248.834107895152158
066_48,s2.326065691605241,s1.405612090530082,s68.587214547306914
066_49,s3.776930371070809,s0.391580805273048,s245.292333416653008
066_50,s3.835139585561529,s3.858391952730399,s253.773741723929589
066_51,s4.660442411848876,s4.015314927664470,s74.322226477260969
066_52,s1.398729891396436,s3.617483901998588,s248.550636031340446
066_53,s2.322949752671339,s1.943795445002367,s68.469569382697912
066_54,s3.523856367869771,s0.329255272166511,s68.451082856795622
066_55,s1.417202388899147,s0.922597287854470,s248.595270145687238
066_56,s4.662975434218753,s0.964947867461423,s71.061937445209352
066_57,s0.223951236364968,s3.084112982944632,s248.267312674597264
066_58,s1.138916797237978,s1.944729051697989,s68.493624462048459
066_59,s1.145642378624320,s4.092962432439486,s66.293697138568277
066_60,s0.224274033821718,s2.544677289981825,s248.344038441879036
066_61,s1.409680190494345,s2.001542450956999,s248.626281606695329
066_62,s3.520769318723997,s0.868734676721049,s68.720947280155642
066_63,s4.664776717726748,s0.337827656187238,s65.305714810257484
066_64,s2.588055871289654,s2.540008023166443,s248.704360527615563
066_65,s3.507610950347495,s1.946589789869133,s68.956375106189427
067_0,s1.146550699442253,s2.501233620737543,s158.505350138974762
067_1,s4.399156804009015,s4.850522153782037,s156.229077104465176
067_2,s2.163395235016031,s3.942564869292871,s338.213873363854418
067_3,s3.839184556199161,s3.687496360360071,s158.478513897203356
067_4,s1.087470128345808,s1.588694097812358,s338.492611930988403
067_5,s2.223648999374825,s2.507018370787457,s158.502065599496518
067_6,s1.146606909951852,s1.328985747904159,s158.498919735781755
067_7,s1.147363485913489,s4.853249064627811,s158.244694719883483
067_8,s3.300658856769417,s1.340595552121544,s158.506325477130360
067_9,s1.684929862571084,s3.676190349253325,s158.532493644680216
067_10,s3.241584355860715,s2.772060879030273,s338.526572992141894
067_11,s0.613543077642559,s1.335587165578205,s156.484723073211512
067_12,s1.086383473656991,s3.940508349973566,s338.222871933194313
067_13,s2.702996378609126,s2.769117794993263,s338.497789019344793
067_14,s1.626139453711263,s0.419372376758659,s338.509205275919612
067_15,s2.701922615350027,s3.942690119425203,s338.214415257258395
067_16,s2.703169369236302,s0.425114647748637,s338.508777082330653
067_17,s1.625386717033340,s3.941530873492104,s338.399132575884494
067_18,s0.549732338851333,s2.756512725632549,s338.774692388475898
067_19,s3.300584665699712,s3.684715683388154,s158.511408885759238
067_20,s1.087612868060999,s0.416484713089945,s338.503054500627911
067_21,s2.762166960523552,s2.509858134828663,s158.503750099705798
067_22,s4.771990211949435,s1.189192610380907,s336.370703072613253
067_23,s1.626043781381253,s1.591520498850700,s338.511782587764230
067_24,s3.241756008942370,s0.428009081403128,s338.521650712346911
067_25,s4.377297013666895,s2.519038978265389,s158.649572982642439
067_26,s4.338512777515097,s0.418192411071069,s340.069948900431029
067_27,s3.240559646845956,s3.943031470477072,s338.256615192915888
067_28,s4.313819614557983,s3.937265141166659,s336.894268300263889
067_29,s2.164549402539828,s1.594428595493010,s338.507887156089168
067_30,s2.223592027904965,s3.679040670058424,s158.497027508958638
067_31,s3.842946188221842,s4.855448886233201,s158.191125232474604
067_32,s3.839174440934727,s1.343475952875892,s158.503997353348723
067_33,s2.762127152224461,s1.337675974025517,s158.513640814242166
067_34,s1.686590525663747,s4.855002215685578,s158.485219435505485
067_35,s3.780036542271251,s2.774982378205368,s338.499421164792523
067_36,s1.087452889204018,s2.760640275593696,s338.492401137745617
067_37,s2.226541125878298,s4.854767602893991,s158.237994271085029
067_38,s0.550878832372342,s3.935099802373965,s339.297981414459286
067_39,s3.780048181248874,s1.602759430824247,s338.468347937723536
067_40,s3.303961805607676,s4.855435164781852,s158.254313144786408
067_41,s0.615188989644033,s3.682489870852034,s155.867414760293059
067_42,s0.582215267290607,s4.851433523995315,s158.203718348986115
067_43,s2.164638602019092,s0.422240224958998,s338.502422440733596
067_44,s3.300720944658479,s2.512660351666792,s158.490481532633623
067_45,s3.839194849291668,s2.515466626492551,s158.503415098717994
067_46,s0.613704774564430,s2.507414876190865,s156.499479944826106
067_47,s2.223642547921453,s1.334757308811062,s158.504645730276451
067_48,s0.549226697431361,s0.413409446961170,s338.547162341168473
067_49,s4.771989354355457,s2.361553178278731,s336.370770650168254
067_50,s0.549710188799486,s1.584630356876792,s338.763076693338576
067_51,s3.778881576875265,s3.943251445914871,s338.185416363215268
067_52,s4.377376774095260,s1.346879102576350,s158.614363270044635
067_53,s1.625995914974667,s2.763457790685250,s338.504712734483064
067_54,s1.146331684504218,s3.673255036746818,s158.516456440442312
067_55,s2.762107383039027,s3.681827528465225,s158.499992280850051
067_56,s4.377623800445575,s3.690250787068743,s158.503986035057551
067_57,s2.703045844468927,s1.597307060179188,s338.502312348847454
067_58,s2.164487267618252,s2.766305907883857,s338.498325241736381
067_59,s4.315696047755469,s2.773049142710890,s337.447893162235516
