id,x,y,deg
099_73,s1.266716151109583,s1.921214900731582,s66.818848907184872
099_74,s2.395351465177598,s4.244645609116159,s66.217055193417835
099_75,s4.917736361348581,s3.743755489586043,s246.831558309402254
099_76,s0.369219667548579,s2.545270155030702,s246.840572014043886
099_77,s3.534425403075202,s3.106344639246754,s66.829463596199076
099_78,s4.920081677354551,s0.259751330825697,s245.935942951084286
099_79,s0.368977889527373,s1.404588645520862,s246.790856690278957
099_80,s1.505430052741929,s0.264433041968795,s246.236615409311838
099_81,s1.266570431090853,s1.350092494296664,s66.774386401576635
099_82,s1.509094919218853,s3.122846472844795,s246.841488289592746
099_83,s4.674350106042168,s3.113027727753254,s66.828927416770426
099_84,s2.643867052316419,s4.878851842641875,s246.276281210703985
099_85,s1.499607620858678,s3.717293922548818,s246.821524840416174
099_86,s2.636977446790767,s3.730394001645141,s246.832033188369650
099_87,s4.928263492976093,s1.424348101101568,s246.597104631008705
099_88,s3.789703385151080,s1.418799034685228,s246.598081042938503
099_89,s2.649517127261114,s2.557961233995275,s246.814734483875725
099_90,s3.534251147856549,s3.677388310480962,s66.834468665581440
099_91,s2.394018350267060,s3.671201508088646,s66.823070615232979
099_92,s2.399581438168618,s4.822317125362800,s66.054294885568993
099_93,s0.368809822517378,s4.289031147168307,s246.010175367125385
099_94,s3.787788555354354,s0.841352305506069,s246.029516206302105
099_95,s1.508563457777720,s0.837232159123272,s246.553248654932446
099_96,s1.506163754069055,s4.879585786521182,s246.056582821089847
099_97,s0.368984416124464,s3.116225644673023,s246.843321554172491
099_98,s3.538739505149198,s0.204826493270572,s66.060710855202728
100_0,s2.329150464666549,s4.266224125916189,s66.614466747151170
100_1,s4.853854341312675,s4.905234733264801,s246.706024814171684
100_2,s4.856523347382862,s5.477090316107199,s246.720279122167995
100_3,s2.573382684263704,s4.900611486908735,s246.472202247108044
100_4,s4.853090213789974,s4.334195145916527,s246.820594854553292
100_5,s4.615176346471987,s0.820785122846319,s66.394942457580342
100_6,s4.610476498997363,s3.132711848862558,s66.835935335736053
100_7,s5.750536161690349,s3.710069945649824,s66.834359761231184
100_8,s1.196830679294024,s1.955681415684041,s66.839559810897228
100_9,s3.717148523506220,s0.298736468258031,s246.221410585090780
100_10,s4.610693244171479,s2.561706791989841,s66.831854464067760
100_11,s3.720767430492598,s1.452632438962916,s246.585327407399546
100_12,s4.853471864382382,s3.192208062986533,s246.835644443292040
100_13,s1.435334389441778,s4.896266775707003,s246.318860965885477
100_14,s5.750782115771695,s4.851458982116920,s66.733223260240749
100_15,s3.712418509031643,s3.758120132359058,s246.832234890513035
100_16,s0.299197075547000,s4.889904743371210,s246.303105026140997
100_17,s2.333616380175853,s3.111541604455889,s66.843102874666698
100_18,s5.750759584446312,s2.568213138808874,s66.831409012721281
100_19,s3.477100581340159,s1.968450988828147,s66.822692797542032
100_20,s3.472504191058173,s5.418365540825842,s66.314628793469296
100_21,s2.572737414893912,s3.750884105602007,s246.821329326156018
100_22,s2.336111876884065,s0.817092698573828,s66.647896847230669
100_23,s4.610427856484704,s0.245138314584518,s66.190214285790347
100_24,s5.750809330386557,s1.414978750999495,s66.582976791411014
100_25,s1.193402164735931,s3.676403584645083,s66.807272999729705
100_26,s3.712387765560815,s4.329837820633679,s246.750861206059483
100_27,s2.578078885195970,s0.298712288902990,s246.306466108853328
100_28,s3.470212556868380,s3.126724610789018,s66.838782267355029
100_29,s3.719318440369762,s0.877737000609777,s246.411184725108853
100_30,s3.475746104588590,s0.820052754501678,s66.506403803353749
100_31,s2.337177354557255,s1.389976109926177,s66.749571157578600
100_32,s2.329839011478556,s3.691712455897537,s66.820898591078958
100_33,s1.193243300245671,s5.421459725789831,s66.195079645614783
100_34,s2.336737164893715,s2.533447290950447,s66.837073384379721
100_35,s1.196918485735378,s1.384700980027446,s66.811192265096196
100_36,s3.713525212092261,s4.902124205631272,s246.604710579012789
100_37,s3.719997938616395,s2.027628080180288,s246.822071694735769
100_38,s2.579582182781706,s0.875358116853443,s246.538982004790682
100_39,s4.612552082490853,s5.418766763197040,s66.465113307181980
100_40,s4.854688953275081,s0.301979797376225,s246.325031596943376
100_41,s5.750767557638435,s1.996864504597485,s66.817020323757376
100_42,s1.433987712441002,s4.317895684215734,s246.612869680894420
100_43,s4.857123139049172,s2.041165806416984,s246.817062325950786
100_44,s3.469320165081998,s4.271006363365432,s66.723611869486390
100_45,s2.332542389952217,s5.420364472284169,s66.191760762714125
100_46,s2.329782745656915,s4.843055175647827,s66.388929679943558
100_47,s2.580288972858254,s1.448783373458093,s246.710383815257103
100_48,s1.439563841308314,s2.586199709797647,s246.837263416419319
100_49,s2.334417438664189,s0.241541588888581,s66.380766738702363
100_50,s0.300263826038693,s5.474311067977979,s246.217165872900978
100_51,s0.299467692419443,s2.008865246293820,s246.839586746756225
100_52,s3.470151196436274,s4.843979619659173,s66.533936078148571
100_53,s0.299241771128130,s1.438987080270448,s246.818506883355241
100_54,s4.858835271298535,s0.878042646724398,s246.309018630922850
100_55,s3.713101057694194,s3.185966984112333,s246.836712324781132
100_56,s1.193417019884341,s0.241810381426904,s66.725845851355984
100_57,s0.299236611091517,s2.579690386013539,s246.839396664649996
100_58,s3.716200063421110,s5.475623322032331,s246.409360040377294
100_59,s2.576506453085942,s3.170799307670650,s246.838791231864349
100_60,s4.853225199659870,s3.763212608612014,s246.833683229325260
100_61,s5.750711979618094,s4.280103542664934,s66.823677848569503
100_62,s3.716902377785177,s2.606105585573605,s246.832168132739127
100_63,s2.579619447113036,s2.592685548413482,s246.836481406911219
100_64,s3.473428359608944,s0.242030357168767,s66.236589212196236
100_65,s0.299199558657399,s0.867431623622749,s246.727988210101614
100_66,s5.750375374485087,s0.245013889207666,s66.225743749858054
100_67,s1.439192461715202,s3.157329266541860,s246.843201478190082
100_68,s3.469499642505769,s3.698915143726067,s66.822964430790179
100_69,s1.439840777172441,s2.015146740479802,s246.830149912752546
100_70,s3.477355924276325,s1.394177194700086,s66.691130401487484
100_71,s3.474006711327465,s2.546876993691803,s66.836060721945543
100_72,s2.572493280487537,s4.324761625774135,s246.703832745633150
100_73,s1.196542932168640,s2.526646743050810,s66.839086495909712
100_74,s1.196308601641561,s3.098058147551616,s66.841595719141012
100_75,s1.436349458374669,s3.735555022249585,s246.820813116555229
100_76,s1.439969917785319,s1.443782336000163,s246.772527577645889
100_77,s4.615515525675659,s1.401463904444401,s66.584403066891227
100_78,s1.438014263389696,s5.477629863698436,s246.199227143095328
100_79,s1.190845353443058,s4.259615193121949,s66.609660363407514
100_80,s1.191851484382653,s4.839252484849880,s66.303640033659391
100_81,s1.439306369964435,s0.872304419249457,s246.648991952295148
100_82,s2.576418516467294,s5.476982997020729,s246.245878093167050
100_83,s0.299220717705151,s4.302446820188787,s246.610215318309258
100_84,s4.610634774782659,s4.846608739872433,s66.652389572144287
100_85,s1.196100707657967,s0.813699927528822,s66.692556264670117
100_86,s0.299221967799241,s3.150513936367556,s246.841749939377280
100_87,s4.614209441430381,s1.981998197748003,s66.822033936421619
100_88,s2.337112588444862,s1.962044054222778,s66.827362462004118
100_89,s0.303834495961203,s0.253843923991679,s247.049700628336979
100_90,s5.744434658409205,s5.464641426682464,s65.891283183787948
100_91,s4.610222476780267,s3.703720470873376,s66.832939053305580
100_92,s0.299221532355610,s3.722187742429531,s246.808336245374591
100_93,s4.853615032291603,s2.620998144171272,s246.831183467043445
100_94,s5.750667288954896,s0.829375783649506,s66.309305244525987
100_95,s4.858659622783287,s1.459629109295872,s246.582976086348964
100_96,s2.580019356750715,s2.021234875314869,s246.822767070185222
100_97,s4.610045980217533,s4.275088030353983,s66.779935662833083
100_98,s1.437390823333521,s0.300155232413967,s246.455230427784869
100_99,s5.750753648529542,s3.139156121875398,s66.835543039728236
101_0,s1.369314400209835,s5.240021235987138,s248.170457885119959
101_1,s5.729074350459487,s2.767953397068486,s74.752967972424756
101_2,s1.124948458099070,s5.176171639816842,s67.520238889741123
101_3,s2.527203617016401,s3.085664518570744,s248.243337609468767
101_4,s1.121530047851957,s1.945517490981141,s68.211513678509888
101_5,s5.730268119939807,s0.997729086776293,s71.029613976176520
101_6,s5.726965785031714,s5.081608206655255,s74.716096110505816
101_7,s0.207624818050407,s2.009674709092882,s248.333619895122069
101_8,s3.440961454452990,s1.945089280800756,s68.195264952396357
101_9,s0.210532348630150,s5.248567067408636,s247.698830703829742
101_10,s2.282251008089476,s5.175422192284977,s67.994229624232275
101_11,s2.525327174075298,s5.239886018485850,s248.215852280964270
101_12,s4.598542439098191,s2.014086392798746,s71.137023670993656
101_13,s3.732825052017266,s3.141930152818830,s249.608903950836577
101_14,s5.730107228415891,s3.908064570795505,s73.550893428835010
101_15,s1.119367142748741,s0.867817524766161,s68.097898458210466
101_16,s1.368823831007550,s4.701606324068198,s248.128268724291388
101_17,s0.207932096220552,s1.471666208604845,s248.136583151770509
101_18,s1.119405976665955,s0.329680921992690,s68.411856261216599
101_19,s1.368506368459867,s4.162864242929562,s248.203210189974300
101_20,s0.207686320222034,s2.549463682271958,s248.051654040961012
101_21,s3.440290691249025,s3.561143487364690,s68.237276668342602
101_22,s1.121590063771133,s4.638999379291006,s68.121892137162021
101_23,s2.528548165313304,s1.469824937069305,s248.242633066704002
101_24,s3.707177598579791,s3.673176857087898,s252.209052550140257
101_25,s2.281628525747199,s3.560422022112951,s68.274984601749168
101_26,s5.729995151732886,s2.190842365930484,s74.266757820901503
101_27,s0.208220033863132,s4.165813692253623,s248.081614765992754
101_28,s2.281500437030923,s1.944543755372235,s68.155450270290729
101_29,s3.695946107056809,s2.571254608546186,s251.270995791645788
101_30,s2.281790517027801,s0.867439236582080,s68.128994378815364
101_31,s4.603610042571184,s4.310657301132218,s73.825455077157116
101_32,s4.841886275345189,s4.405651853688736,s254.173228955061091
101_33,s1.529522094456052,s5.633636014499317,s66.370622307795600
101_34,s3.478607685084272,s4.682073419563286,s74.109233170135013
101_35,s3.688779773749379,s2.017129484102930,s250.689624813757092
101_36,s4.604653850365388,s4.896263953607176,s74.365036066733438
101_37,s2.528315135766526,s0.393317773999919,s247.887750617739187
101_38,s3.714781828334079,s4.234460841561240,s253.494704020517077
101_39,s1.368331524285392,s2.547116457504184,s248.259981621366478
101_40,s1.121435372561038,s3.561357899192118,s68.236564554173810
101_41,s0.207585145333037,s3.626157061052958,s248.323427086202770
101_42,s0.212693383163566,s0.356599438103459,s246.132819474222941
101_43,s4.843304952142526,s3.830661001224189,s253.579705163028251
101_44,s4.563095971679497,s5.557555158542436,s70.084089411956853
101_45,s4.828254831956538,s5.626057980420962,s249.601360203580839
101_46,s0.208143168502071,s3.087528129828295,s248.237727866163283
101_47,s3.441005772406740,s1.406646336261167,s68.261422155737591
101_48,s0.208148629119008,s4.706951177481808,s248.096219753865455
101_49,s1.121252079278775,s4.100011151100754,s68.172160967778098
101_50,s4.599566002712758,s0.877572268266398,s68.604583474907443
101_51,s4.847097682314343,s0.389192617728994,s244.711981986010102
101_52,s4.847410322096461,s0.950512856330950,s250.930154329776343
101_53,s3.686389655991683,s0.393357068642141,s247.527443831628176
101_54,s5.726080270690283,s5.626201057707911,s68.919967166148822
101_55,s4.593637069087715,s0.329104021816008,s67.547197156558369
101_56,s4.842764542294105,s2.678095450868523,s254.571535262575935
101_57,s3.485821559736633,s5.298294774923024,s78.563323023022477
101_58,s1.121547948753445,s3.022637792818137,s68.205884041142525
101_59,s3.442442617449950,s0.329305637447069,s68.213563608620447
101_60,s2.282280756089776,s0.329573581362346,s68.364548917464234
101_61,s4.596494546298309,s2.587908950444211,s71.400678530562232
101_62,s2.525698720279856,s4.701238218701231,s248.262212672445344
101_63,s2.281730901583572,s1.406388327837864,s68.286304659419201
101_64,s1.121472213248232,s2.484052553799203,s68.202606419723537
101_65,s3.439619959670242,s4.100000651750197,s68.330406047884381
101_66,s2.281156751478620,s4.637261593012155,s68.185007077458039
101_67,s3.722973603188517,s4.803925426397578,s254.283329591599482
101_68,s1.368221236355729,s3.085908858673715,s248.164093638275943
101_69,s5.730325858170366,s0.337180271424943,s64.733056394701492
101_70,s3.441979294603267,s0.868323854992064,s68.348896052159773
101_71,s1.120714288629696,s1.406208847730394,s68.033359596213842
101_72,s3.686082908938560,s0.934685720028697,s248.588681324462925
101_73,s2.685259233087737,s5.633614727865018,s66.377575757925953
101_74,s5.729898836390154,s1.616069392555911,s74.139916285765239
101_75,s4.829806938517158,s3.249043105272101,s254.654626686996437
101_76,s1.368464702776390,s3.624378215571473,s248.186931024286849
101_77,s1.365916027387746,s0.393890016986028,s247.587838162849323
101_78,s3.685838813349525,s1.475369928692534,s248.767447090018294
101_79,s2.281730598881687,s2.483166609506876,s68.194097782989417
101_80,s4.845098147692861,s2.105066153562860,s254.218045109424963
101_81,s0.207348647176266,s0.932638390932533,s248.105350007393184
101_82,s2.281117276903581,s4.098812738357470,s68.229442885220834
101_83,s2.526379060768166,s4.162649731994306,s248.281161665746168
101_84,s1.368263335665280,s1.469847772567976,s248.291650826811292
101_85,s5.728079874139666,s4.495502478517192,s74.289719259361917
101_86,s5.726463654318232,s3.334875927552846,s73.714780709329531
101_87,s4.847694697737786,s1.522372008990446,s254.322206917817198
101_88,s2.528938068736412,s0.930784089134113,s248.346785072816459
101_89,s2.528388592331861,s2.008544404522297,s248.208428923752166
101_90,s1.369023270713623,s0.930942477320490,s248.250151651568217
101_91,s4.591563941319929,s1.437300314758331,s68.773534622200572
101_92,s3.440268046780212,s3.022363156870446,s68.238206082253498
101_93,s2.527831816833500,s2.546857474972901,s248.321844761641159
101_94,s2.281859992346883,s3.021630134008097,s68.174884522234322
101_95,s3.749690726335214,s5.407332623461209,s252.543667801501954
101_96,s3.440779513699156,s2.483866146933464,s68.263213789423943
101_97,s4.842728249819660,s4.989297062213847,s254.675334767598855
101_98,s4.601572907948722,s3.728624316929132,s72.952251516889930
101_99,s1.368273920128782,s2.008962485171322,s248.119076209248334
101_100,s2.526916931794906,s3.624269784154219,s248.228044112576100
102_0,s2.280943295290737,s4.636607943658320,s68.169267657430581
102_1,s5.741259128042065,s2.484922734009599,s68.197377070112097
102_2,s1.126865711773234,s1.404473387443407,s68.196692158368037
102_3,s2.281705481150075,s5.176622466223737,s68.048981161819313
102_4,s4.587738576274112,s2.483869987565578,s68.195661214272718
102_5,s1.368278474852312,s1.469456091308327,s248.194863004971921
102_6,s2.280456688588129,s1.405284711275200,s68.194861065985677
102_7,s2.523893578486535,s5.240983610154224,s248.061320404777888
102_8,s1.127737588033570,s5.175906284903892,s68.197190538064319
102_9,s0.214772798588273,s0.929788842221715,s248.194106631339253
102_10,s3.434253440840532,s3.021408895825706,s68.193776735748017
102_11,s3.675565176407388,s1.470821579637461,s248.193113755962173
102_12,s3.677040810294219,s5.241256579251618,s248.140098621681631
102_13,s4.588866101477183,s5.177155108608033,s68.121867842544290
102_14,s2.521869507427167,s1.470262801187576,s248.194366818646358
102_15,s4.587805746704834,s3.560929783037861,s68.191675619905240
102_16,s3.675053654484163,s0.393316223665550,s248.139888240818124
102_17,s3.837186951772466,s5.634906804195955,s66.369285695581524
102_18,s4.829226321501026,s3.625903291591896,s248.194957372695114
102_19,s4.828386712759867,s0.394045024962561,s248.142857375968418
102_20,s4.588333953188455,s4.638250476987742,s68.196134331743991
102_21,s2.521901525806844,s2.008789120773397,s248.195349407190008
102_22,s4.587769266526254,s3.022387307194664,s68.194617784724301
102_23,s4.829106243207396,s1.471780053947317,s248.194422152203288
102_24,s4.587602795702342,s0.868254483746206,s68.191152824744947
102_25,s4.829605854861160,s4.164571640342388,s248.189129328312106
102_26,s5.741272546958321,s3.023440997520607,s68.196782138177738
102_27,s1.126898956388271,s2.481520377122242,s68.196427076330778
102_28,s4.586757516575973,s0.329312056999468,s68.142101553798540
102_29,s5.740212470766856,s5.184519460524630,s68.163393078231366
102_30,s1.530418452267668,s5.634699077018763,s66.571380697572366
102_31,s3.675628913058487,s2.547865986571364,s248.195535261345839
102_32,s2.280491793816974,s1.943807287284609,s68.196137863522893
102_33,s3.675599965565640,s2.009347832753502,s248.195315584700808
102_34,s2.522430092446100,s4.701507150592472,s248.181974686758338
102_35,s0.214879497212828,s4.161290532476424,s248.183202779904093
102_36,s2.521646918824668,s0.392957931407141,s248.142502795656810
102_37,s2.522228251111528,s4.162965101320172,s248.182131507955802
102_38,s1.368302081684064,s2.007980118639802,s248.196219783457337
102_39,s4.588043124895644,s4.099556986600466,s68.182272158000586
102_40,s3.433517509458933,s0.328547493210242,s68.142647498777336
102_41,s3.676238294603051,s4.702132414561333,s248.198160651236606
102_42,s1.370387694572973,s5.240576777520610,s248.069275790755285
102_43,s2.521811720316900,s0.931707227925857,s248.186143451901785
102_44,s5.741011470702144,s0.328845072479092,s68.061910814085749
102_45,s2.521971789736388,s3.085837126320670,s248.193073929127422
102_46,s3.675731024218536,s3.624917202433722,s248.191526826450939
102_47,s0.214773024570437,s1.468406774889785,s248.196886369975743
102_48,s2.280105516857390,s0.328132945364980,s68.167483178552800
102_49,s1.126984885834992,s3.558642588120324,s68.199498185100069
102_50,s5.741219441639615,s1.407845037374323,s68.193828325156659
102_51,s3.434150791315472,s1.405846262346268,s68.194414536581291
102_52,s4.991172700662933,s5.635323067176424,s66.370622153926774
102_53,s1.127304524533568,s4.635922398268909,s68.180262351533045
102_54,s1.368327960544557,s2.546507940022072,s248.195533318837647
102_55,s5.741258600818719,s1.946412295850916,s68.200898111545740
102_56,s3.434678594505805,s4.637123320175790,s68.179438629044569
102_57,s4.829183136654938,s3.087369881312667,s248.196776057166346
102_58,s3.434036805632078,s0.867286091285585,s68.186882485683086
102_59,s1.368895903504942,s4.700849146204543,s248.171531915739394
102_60,s0.215975035294031,s5.238911143263080,s248.185908732540810
102_61,s1.126923868631722,s3.020058348163912,s68.195429096884084
102_62,s2.280759508746958,s4.097995492547155,s68.179893045873825
102_63,s0.214948531864378,s4.699780043475655,s248.206550056705282
102_64,s1.368445882343166,s3.623637109901339,s248.190189260787037
102_65,s1.126807612279354,s0.865937773977072,s68.194104508409950
102_66,s0.222019185402647,s0.346472043134350,s247.419721949477037
102_67,s0.214795063147428,s2.545447721509361,s248.196128208042097
102_68,s1.126886196371053,s1.942995174051964,s68.197508104145143
102_69,s1.127028114732311,s4.097288593524227,s68.183759834799204
102_70,s2.522043717656790,s3.624368515736207,s248.192128732864035
102_71,s3.434220904943712,s2.482885159192274,s68.195456893650615
102_72,s5.741272698489409,s3.562040977887405,s68.194957389324159
102_73,s2.521930027514765,s2.547308674819959,s248.195457104627707
102_74,s4.829141592201217,s2.010310811377813,s248.198210031489594
102_75,s4.829165094613876,s2.548850337567593,s248.197312662851715
102_76,s1.368116148069813,s0.392314930177441,s248.169682917281165
102_77,s1.126596859693699,s0.327354384797018,s68.202084382907330
102_78,s4.829054396815634,s0.933210258471876,s248.192817665298122
102_79,s4.829883783085116,s4.703189265277494,s248.158931263644149
102_80,s1.368569776099925,s4.162194803079329,s248.189298459382314
102_81,s3.434311357625323,s3.559954660751264,s68.191479414055550
102_82,s5.741244700382830,s0.869013002053037,s68.187015078923125
102_83,s3.435328264081207,s5.176558793163244,s68.078439177638316
102_84,s2.280618814105329,s3.559407641572820,s68.190713415810976
102_85,s4.587678322532000,s1.406788945333954,s68.193099901396778
102_86,s2.684037932083639,s5.634746607338855,s66.502087536347631
102_87,s0.214823145545620,s3.083979519089538,s248.197315713683793
102_88,s2.280514461359473,s2.482331183800950,s68.195445236218930
102_89,s2.280557999314086,s3.020867139721052,s68.192425868738454
102_90,s0.214833091053360,s3.622504059962308,s248.205712284188564
102_91,s3.675666228845269,s3.086387228409563,s248.194529756631852
102_92,s4.587722937235529,s1.945318261959170,s68.195382360714873
102_93,s2.280379475347424,s0.866746528966146,s68.189763478892246
102_94,s1.368383639206344,s3.085042715961913,s248.191626935714311
102_95,s3.675494086934350,s0.932261136085693,s248.193717624006666
102_96,s3.434462610496388,s4.098584277712307,s68.173417985145349
102_97,s3.675964285132308,s4.163531050122097,s248.188640575941179
102_98,s1.368230346833850,s0.930906854238684,s248.190706398567983
102_99,s0.214778684797017,s2.006921131777330,s248.198771188489502
102_100,s4.830553556564473,s5.241873401976928,s248.097881269768834
102_101,s3.434190775618642,s1.944367709575769,s68.195324726008863
103_0,s4.587747293084071,s1.406757332485739,s68.197832601822753
103_1,s3.434296605285420,s3.559936804964507,s68.192652456541452
103_2,s5.740944280641918,s0.328848595200249,s68.076359053231272
103_3,s5.740717454251080,s5.186867600513316,s68.212832222900929
103_4,s1.368105658421676,s0.392292562927130,s248.162943382406041
103_5,s1.126905057068710,s3.020056982215954,s68.193265264339516
103_6,s1.370592107750510,s5.241137246598407,s248.052024710249299
103_7,s1.126943640247736,s3.558608638715040,s68.193294697880873
103_8,s3.675670581522280,s3.086377366230787,s248.195832101066088
103_9,s3.434252239485455,s3.021397531295473,s68.193844287247089
103_10,s4.588323791303595,s4.638167924961738,s68.191273977909560
103_11,s3.434059253644906,s0.867241735075978,s68.184944810357621
103_12,s3.675531324878180,s0.932191009609508,s248.188738598978432
103_13,s2.521923522419415,s2.547300180341412,s248.196201006818001
103_14,s0.215735970472799,s5.241212366468866,s248.029018315560762
103_15,s2.684961295463838,s5.635122259962208,s66.405262614526819
103_16,s0.214764217073767,s2.545453707494757,s248.198290310577505
103_17,s3.677374163142728,s5.241341712373014,s248.118228338132838
103_18,s1.126853246545272,s1.404472572412117,s68.197225148904067
103_19,s3.434400322075987,s4.098545427987889,s68.176835475306206
103_20,s2.522019508787336,s3.624362549791740,s248.192110656536016
103_21,s4.587820722822846,s3.560904313042411,s68.193637691994212
103_22,s1.369050865664041,s4.701004873073061,s248.157302462920796
103_23,s3.675595567578806,s1.470803230210462,s248.197352222510801
103_24,s5.741321625332669,s3.023402703439264,s68.198333687034236
103_25,s4.829086073293506,s0.933163472867771,s248.193783137215519
103_26,s2.280537577888333,s3.020852093650974,s68.196556219003000
103_27,s5.741318032574161,s2.484877834873741,s68.199253101615966
103_28,s4.588982006889288,s5.177318495625009,s68.108260980987481
103_29,s5.741306688478191,s0.869118641004826,s68.203585199915580
103_30,s1.531189137437223,s5.634606613925628,s66.415022907601042
103_31,s0.214751509993428,s1.468403074489575,s248.197982215936804
103_32,s4.587753399030962,s1.945299912848734,s68.196135828569211
103_33,s0.215036391033645,s4.700533130080768,s248.165994408924576
103_34,s2.522249190985870,s4.162980067629085,s248.176231555214002
103_35,s4.829181706650647,s2.010293160401199,s248.198086723613272
103_36,s3.675120948259487,s0.393229079137228,s248.142290300038752
103_37,s3.675621207836540,s2.009332539934161,s248.195487565056141
103_38,s3.675644565118683,s2.547856715115458,s248.196275672065838
103_39,s3.434652084278900,s4.637189830164878,s68.159257112741926
103_40,s3.433483213997258,s0.328494933541429,s68.130983557473556
103_41,s3.675721182033183,s3.624913565696029,s248.193601113865810
103_42,s2.524093939238385,s5.241225132362459,s248.050177423139900
103_43,s0.214751050666020,s0.929812124756582,s248.192766096372878
103_44,s4.587771144702568,s2.483846760290153,s68.196654915653767
103_45,s4.829354222322454,s4.164434171141335,s248.188971125197924
103_46,s3.675871822784597,s4.163506452864177,s248.182489595792418
103_47,s4.829193911934757,s2.548833482123013,s248.198134301639271
103_48,s1.127260779947395,s4.635933988161937,s68.168686405938359
103_49,s3.676226330453557,s4.702117263777609,s248.194411276250918
103_50,s2.280492197581470,s1.943786764207935,s68.196954313927094
103_51,s4.829233007356243,s3.625878850379603,s248.194405611917091
103_52,s1.126872891875258,s1.942985160046540,s68.195748841781366
103_53,s4.991119818876218,s5.635406883316286,s66.370622357265134
103_54,s5.741335388861826,s3.561913365930389,s68.195901644392649
103_55,s1.368242327131995,s0.930882815234228,s248.190832172183093
103_56,s4.587643717168664,s0.868168432436039,s68.192966529090583
103_57,s2.281947026238450,s5.176509250918099,s68.042289736196551
103_58,s1.368292812099478,s2.007967910075700,s248.197001425467676
103_59,s1.126891739677900,s2.481509102779094,s68.197494913212665
103_60,s2.522649866033991,s4.701590071624906,s248.158403413699432
103_61,s5.741336000469193,s4.100611980368837,s68.188979041484501
103_62,s0.214840891208127,s3.622579729702065,s248.195348726893883
103_63,s3.435463656541642,s5.176380119343786,s68.053938486303949
103_64,s0.214812536548897,s3.084016950846517,s248.192696413047344
103_65,s4.830008606722185,s4.703192261801374,s248.188932785746687
103_66,s1.368340935602152,s3.085030292353033,s248.195802803724064
103_67,s2.280387704501484,s0.866722048439599,s68.189604635362556
103_68,s0.215245727443660,s0.340674528838206,s247.410258346030929
103_69,s2.521967133019376,s3.085828260853857,s248.193597315951223
103_70,s4.587903566088238,s4.099480744439264,s68.180700476011907
103_71,s2.280511564485840,s2.482306746209198,s68.196331753634468
103_72,s4.829204313626652,s3.087355852924317,s248.196746489735233
103_73,s1.127083207060326,s4.097263915945295,s68.194496625655418
103_74,s3.434221868632432,s2.482873831486486,s68.196230059671208
103_75,s1.368635941855015,s4.162208402085102,s248.181278616958167
103_76,s4.829188812465552,s1.471741545906643,s248.199075483069691
103_77,s4.587788810144870,s3.022373751948399,s68.196166340234583
103_78,s4.830523074921492,s5.241948216590112,s248.101833056977256
103_79,s4.828862668316758,s0.394167752166626,s248.089967346215985
103_80,s2.521881169863604,s1.470238742816252,s248.194252429143120
103_81,s3.434202148170022,s1.944350731772294,s68.196607517922871
103_82,s2.280585318433806,s3.559381122248846,s68.193824454130208
103_83,s1.128025597712405,s5.176899724574923,s67.814736882923327
103_84,s1.126788295169599,s0.865930547766468,s68.192765376269350
103_85,s5.741315086970540,s1.407787521180194,s68.199360105097384
103_86,s1.126568898800006,s0.327348082132402,s68.199588027235961
103_87,s3.837363398365704,s5.635093352947161,s66.476770310218797
103_88,s0.214804490956035,s4.161494957662232,s248.192968038856435
103_89,s2.280062231781823,s0.328081833954637,s68.161741554812451
103_90,s2.281034172462488,s4.636760770615200,s68.154695189506000
103_91,s2.280456927519732,s1.405259945242302,s68.194827647624038
103_92,s5.741317773941599,s1.946358445546082,s68.199156960841066
103_93,s1.368268040357065,s1.469456702064689,s248.194744945881638
103_94,s0.214759674074189,s2.006922736442810,s248.198213888259232
103_95,s2.280741569949517,s4.098022144774628,s68.171103727431458
103_96,s2.521822525710583,s0.931684483141757,s248.185438905654337
103_97,s1.368308093620203,s2.546493990532006,s248.196880877923263
103_98,s2.521639130260417,s0.392868997657948,s248.138256273819962
103_99,s4.586965463711871,s0.329308424236931,s68.158653099913295
103_100,s3.434163380946043,s1.405821505785676,s68.194316961164986
103_101,s2.521901338822583,s2.008773436628474,s248.196474948136341
103_102,s1.368386383490455,s3.623573297572985,s248.192456115253322
104_0,s4.588207615653839,s1.946714303304019,s68.196779593176743
104_1,s1.530580049651596,s5.636024809114774,s66.431793180178886
104_2,s3.433536714994448,s0.329894596235425,s68.141958523561570
104_3,s2.280910023247723,s1.406574318461278,s68.190591612718478
104_4,s4.588110564208038,s1.408153102406618,s68.184166547292222
104_5,s2.522436263256112,s2.548616108622694,s248.196073130841739
104_6,s4.588243211182768,s2.485236756279650,s68.195641868218047
104_7,s1.127341127055126,s3.560061025968215,s68.196148914186452
104_8,s0.215154719456892,s0.931194707121276,s248.181716450236451
104_9,s3.837075467798754,s5.636183296473839,s66.442593389891428
104_10,s2.281333669189232,s4.637944965719178,s68.168443731512838
104_11,s4.829028901168551,s0.395741948298836,s248.121943409461920
104_12,s1.127323153664348,s1.944421704200705,s68.195497732889990
104_13,s4.829900128922342,s4.704373695514517,s248.187549609830796
104_14,s4.830652013584065,s5.243160931141395,s248.197967676168759
104_15,s3.434763207025120,s4.100022999960623,s68.186837086405134
104_16,s3.676194008283960,s4.164985835242483,s248.188975897846490
104_17,s3.434301451120770,s0.868754005550146,s68.178835149950913
104_18,s5.741798135084254,s2.486205817581924,s68.196001871592131
