id,x,y,deg
099_6,s4.677160686686423,s4.836084749904900,s66.398307128219301
099_7,s2.397237503346682,s4.822653911751651,s66.285787782882238
099_8,s4.678142344703140,s3.113667563086450,s66.833619402250946
099_9,s2.640975843875455,s4.879785301031884,s246.366254560464284
099_10,s3.546430245855380,s1.364280448450390,s66.578928105384847
099_11,s5.817390464202871,s3.122128397628187,s66.821576652361017
099_12,s3.538519677715047,s3.105711587297446,s66.871913883606553
099_13,s3.536724371365271,s4.251609236481589,s66.807906424381443
099_14,s4.658904114742368,s0.205156910979645,s65.220901170529331
099_15,s4.685019843223218,s1.367885497419139,s66.376735440908277
099_16,s2.404063663178131,s3.083389993759415,s66.886010006936019
099_17,s2.466583473337104,s5.385397964559793,s65.910232986490243
099_18,s5.817562727629868,s1.384403573680877,s66.368580638825918
099_19,s0.382868788479976,s5.434452903427991,s248.749621052440574
099_20,s1.510260571648764,s1.414270153940206,s246.701615904425211
099_21,s1.507612785631166,s0.842824164981966,s246.501649046311570
099_22,s4.926905272092561,s2.012861310185871,s246.748644723230768
099_23,s3.781069356473370,s3.737282656479785,s246.884302255965224
099_24,s0.369277529992438,s1.979698399148510,s246.911439452774061
099_25,s2.398242091911122,s3.670087273623703,s66.875925231453152
099_26,s3.547170018996838,s1.939938138998396,s66.771720580065150
099_27,s4.677984208024180,s2.540826418683558,s66.809429335859690
099_28,s4.926441236300529,s4.900700335637294,s247.386754680945870
099_29,s0.368977834943849,s4.270840907191101,s246.714709124381841
099_30,s1.574976945249093,s5.433202687657989,s246.160259820847983
099_31,s5.814568643345493,s5.429880718227661,s69.526857135857981
099_32,s1.261525288584762,s4.814864817291291,s66.272637879239809
099_33,s1.242894414472991,s0.206145377469629,s66.263117340206918
099_34,s5.817492731902157,s1.975023261114370,s66.748413691004785
099_35,s5.817396572787764,s3.695692277227718,s66.815973096323290
099_36,s1.509326196716926,s3.129165898323492,s246.883021599660339
099_37,s3.850408332572194,s5.440514902624944,s246.261404135312745
099_38,s1.491703427486405,s0.262287395419089,s245.347454401302542
099_39,s2.640795141087057,s4.301700978389375,s246.809821712285782
099_40,s3.769009664194047,s0.259360763635735,s245.030470897364012
099_41,s4.677735638464064,s3.686844370881006,s66.876078639461724
099_42,s2.647021681951494,s3.143125509982369,s246.888662031886781
099_43,s4.683772212482843,s1.953663679936239,s66.759515758646359
099_44,s2.647280494841388,s0.844249461168401,s246.470855457897784
099_45,s3.536204030476430,s4.827142144748144,s66.499692191627574
099_46,s1.266360650382190,s3.069607259302674,s66.930414035134987
099_47,s1.509576026457569,s2.557447758664171,s246.890258837374347
099_48,s3.786795048884557,s0.847273801947273,s246.159100671663623
099_49,s0.369127888834504,s3.691798377731403,s246.968272229000235
099_50,s3.787067447779621,s2.578443407147705,s246.809243538941388
099_51,s4.921073938243688,s3.172895542288266,s246.826159020398734
099_52,s4.778411426811588,s5.407550516827608,s64.094026645943813
099_53,s1.263897316998796,s0.783977313531617,s66.518623527542815
099_54,s1.510223852604019,s1.985931130848277,s246.842393440922990
099_55,s0.369292221139995,s2.549472089355541,s246.905680163976029
099_56,s4.678125949815818,s4.255748169231591,s66.848547226166616
099_57,s3.784629907023703,s4.882887289258107,s246.449970577693477
099_58,s1.507289032590529,s3.706625487821364,s246.876332128177893
099_59,s3.779833896935683,s4.310743275690578,s246.812121410019927
099_60,s1.501063243425407,s4.295135108484429,s246.728602495491685
099_61,s4.920867319370151,s3.746345305638096,s246.822901090573993
099_62,s0.368999323875335,s0.208116405543832,s246.248735780270977
099_63,s1.267110733261635,s1.355470353912290,s66.751910212214582
099_64,s2.649962326017679,s2.565134687950330,s246.806667311857694
099_65,s1.266509418166093,s2.497950189269192,s66.903931789078072
099_66,s5.817484065060723,s2.548354030414635,s66.776792356705940
099_67,s5.815926686821403,s4.880133174483618,s67.286116537726983
099_68,s3.790348407772104,s1.422301463984957,s246.386403750952894
099_69,s0.369073270472744,s3.120769665058853,s246.928705469134457
099_70,s1.505133729531647,s4.871751356571401,s246.296997997700089
099_71,s5.816814356553244,s4.280289723582439,s66.963635763198667
099_72,s2.403909425963819,s0.786416015915509,s66.486438731588905
099_73,s2.406909730990214,s1.360645689751623,s66.672168934864530
099_74,s2.650298509077659,s1.419039002493361,s246.580064707328688
099_75,s3.542435961657534,s0.790109326309652,s66.460428774502702
099_76,s3.790165244036000,s1.998880956260320,s246.759540080220717
099_77,s3.544140222348469,s2.519318897438133,s66.806570890364085
099_78,s4.925398008980195,s0.845250087160970,s246.041543419284352
099_79,s4.928410276765424,s1.425162261403445,s246.368569320269387
099_80,s4.908122310326533,s0.262264496450282,s244.838184981229176
099_81,s0.368991330425121,s1.410859071175868,s246.799690183218672
099_82,s2.631356929049365,s0.260984602809231,s245.259118048197195
099_83,s2.397519986884638,s4.242615054765914,s66.743271833886254
099_84,s2.382461453286288,s0.205085084915383,s65.527577731197738
099_85,s3.781514078999016,s3.165039040133434,s246.834958749043381
099_86,s1.258003836451322,s4.236355522757164,s66.714590270397849
099_87,s4.922890312240519,s4.319114851384962,s246.947873099966557
099_88,s3.538199236622623,s3.677813717784309,s66.878185951723779
099_89,s1.264133035983777,s3.646787949907976,s66.967081320171403
099_90,s3.522501631551195,s0.206033782726201,s65.519063334776234
099_91,s3.604999256916321,s5.384510908356422,s65.780668671131210
099_92,s0.368944267470931,s0.836864401867032,s246.518450686318886
099_93,s5.810297500387374,s0.208236565365281,s66.051886713083476
099_94,s4.921120619548183,s2.600136139108653,s246.775775352731841
099_95,s5.817576460462816,s0.791163833019293,s66.041649761854302
099_96,s2.641134213176230,s3.729485915891235,s246.873158035368675
099_97,s4.681403318845324,s0.789077899692544,s66.141736865047037
099_98,s2.408127986938556,s1.931820571068556,s66.798403687673044
100_0,s2.336380754152680,s0.815540020981237,s66.679425189122057
100_1,s3.716105980267921,s3.178372290455945,s246.760016530782821
100_2,s3.473756788387243,s4.843744782540553,s66.521473177307683
100_3,s0.299599948130838,s1.434336708472708,s246.856102398010762
100_4,s1.436011596803080,s4.900447314184269,s246.572737803797764
100_5,s3.471436871526828,s4.272370084682740,s66.609735447129964
100_6,s3.469535885556633,s0.237122655225609,s65.581741805092435
100_7,s5.753289544650895,s1.411928073741120,s66.649194271816867
100_8,s5.753811061218885,s4.274757914789978,s66.708409922045774
100_9,s3.714613306244197,s4.330710105564814,s246.633166197542408
100_10,s0.300230603324927,s5.470540136991890,s246.453022824361000
100_11,s0.299613119101190,s2.582438477650923,s246.687718506599964
100_12,s2.338285739310610,s5.416006015959637,s66.102350386011850
100_13,s4.857650257955906,s1.464012995909866,s246.655795367310418
100_14,s4.857845069294853,s2.037561597474463,s246.832886165059591
100_15,s4.613197594764685,s4.271372181928688,s66.657674513024048
100_16,s1.437110500918869,s0.295151171067418,s246.183215708802720
100_17,s5.753823263636241,s4.849388113623884,s66.640695558201898
100_18,s5.753611954503269,s2.561346621094819,s66.883723159929019
100_19,s1.437750192796409,s2.016845583573389,s246.871806062734066
100_20,s3.480401990023274,s5.417905548305567,s66.124699060698347
100_21,s1.195980924123410,s3.679350158715915,s66.646695593875734
100_22,s3.721045786128230,s0.287679440310999,s243.715102454590095
100_23,s0.300076577057081,s4.305409453090140,s246.771804020076502
100_24,s4.604586875270425,s0.233404433951795,s64.212250837232702
100_25,s5.753066688019299,s3.704538985895927,s66.803655021497349
100_26,s1.196973729572546,s1.381423257071427,s66.856045702387902
100_27,s2.333573617852654,s4.841965225591358,s66.572619303153090
100_28,s1.195056307442655,s4.257228782319348,s66.778080571824248
100_29,s1.439869962507580,s0.869124368696144,s246.690022519734384
100_30,s2.331931864526624,s0.238067196290468,s66.147354276906867
100_31,s2.578206629519188,s1.452289704208690,s246.772398831650520
100_32,s1.439134570642550,s3.737800091533874,s246.631244893350299
100_33,s1.192157355889809,s4.841700811346354,s66.785494360872335
100_34,s3.474331524593085,s2.544072197149258,s66.797190670507959
100_35,s4.858405894299317,s4.901262291707307,s246.640601799767950
100_36,s4.867868078402090,s5.475634869467973,s246.727053055938200
100_37,s3.473529840036517,s0.825848923458080,s66.599458003915132
100_38,s1.195259769277502,s2.531121069037246,s66.688939967094711
100_39,s2.583634071056499,s5.474341757951358,s246.414096222742444
100_40,s2.334108173920092,s4.263340330070883,s66.593276400325323
100_41,s0.308836816180015,s0.240906121541659,s246.503811514808575
100_42,s2.577145907964208,s4.900533257312417,s246.528144216958935
100_43,s2.577684285868624,s3.169487842377845,s246.697178556372847
100_44,s2.333963971932964,s2.538380406118316,s66.696487582590379
100_45,s3.472992374072558,s3.119502288212851,s66.719791077648665
100_46,s5.753691659003810,s1.988739095642570,s66.814480844358030
100_47,s1.438712723974109,s4.315985338620124,s246.594126426420871
100_48,s2.577934387904559,s2.024171665368961,s246.825832802234572
100_49,s3.717024140807427,s4.901747642179708,s246.528723701738841
100_50,s1.438330287385996,s2.589761650585847,s246.693255164414694
100_51,s1.194890271235185,s1.957465076174474,s66.868938034480067
100_52,s1.439861851811796,s1.440731948789320,s246.848894063771837
100_53,s1.194920831338809,s3.106412022119836,s66.671899167155303
100_54,s2.335079662288029,s1.393143842589085,s66.840412102323569
100_55,s2.333491119102389,s3.688454923316807,s66.630098657381652
100_56,s3.717334907271771,s2.603245217256032,s246.807915428854415
100_57,s3.474925360626542,s1.399552195804874,s66.773489435815350
100_58,s4.612082999211369,s3.127908111953665,s66.785366435521738
100_59,s3.727682840229240,s5.474458885676312,s246.130856154586382
100_60,s1.196520046924601,s0.810062904961451,s66.778859260323983
100_61,s4.855381056455059,s3.759173176590155,s246.803826390202033
100_62,s4.614891578918438,s1.978359287367312,s66.820813176420486
100_63,s0.299584730410475,s3.157516461674165,s246.671899698343253
100_64,s3.715706641781039,s3.753170147640343,s246.723551868726673
100_65,s3.718134713605226,s1.458421426258360,s246.702731824517912
100_66,s2.577238543633178,s2.597263525164532,s246.787870705965418
100_67,s2.577328206245843,s0.294099747085701,s245.769773017879089
100_68,s2.579817754011504,s0.874003928413888,s246.599530279790770
100_69,s4.856413651570826,s4.330127083762509,s246.677151510158012
100_70,s4.614938040127264,s4.842668313890719,s66.570008123123344
100_71,s3.474481976572316,s1.972812718642188,s66.826963385700310
100_72,s4.621988659547005,s5.417746524902533,s65.985924508311356
100_73,s4.858858593290281,s0.287516563787683,s244.435196456168200
100_74,s3.717204594012699,s0.884080776163339,s246.471862148676877
100_75,s0.299602603619057,s2.004950565585248,s246.868768775336207
100_76,s1.442501353980832,s5.474494155055963,s246.244415638976363
100_77,s1.191212575016575,s0.237598106005589,s66.673369977388560
100_78,s4.856363939791703,s2.612692252414042,s246.860470670001291
100_79,s3.717437008494461,s2.032058008347207,s246.822292385879422
100_80,s4.612162722096815,s3.700179825864325,s66.723754932881221
100_81,s0.299701751949262,s4.882647772787908,s246.811066351007725
100_82,s4.613192781448379,s2.553438297572157,s66.813743765306981
100_83,s5.753129104903669,s3.132842156495744,s66.827078002638387
100_84,s4.856580565342001,s0.888379920578095,s246.488171590790415
100_85,s5.751793834946464,s5.470920511337098,s66.744796442422725
100_86,s0.299655254477113,s3.733091251031530,s246.656170723415102
100_87,s4.614563689901582,s1.405528069072030,s66.658922157334885
100_88,s2.576641796673398,s3.746874144811346,s246.650568806121385
100_89,s2.577290196844576,s4.321588150362341,s246.609796892967381
100_90,s4.612180830028789,s0.830451184759880,s66.473681656481403
100_91,s2.334888885201743,s1.964829902732546,s66.872719780996420
100_92,s5.744298230740841,s0.234217873438566,s64.099494349360370
100_93,s0.299586635732252,s0.863266839973783,s246.778859854581754
100_94,s1.197706385520515,s5.418176319345982,s66.211717209558998
100_95,s1.438003830524003,s3.164983513129138,s246.678020873847004
100_96,s3.472501755414102,s3.694501807207793,s66.666773855494753
100_97,s4.855180155642803,s3.187038096808579,s246.807931884316730
100_98,s2.334590863309781,s3.110864360482277,s66.678786703478792
100_99,s5.753048870829813,s0.832919637799840,s66.488204230812514
101_0,s2.281858588600346,s5.175904177308878,s68.028466239102272
101_1,s4.589873569742151,s1.419330695947315,s68.457165206778029
101_2,s2.282116526682791,s1.405980903956034,s68.032320872606888
101_3,s3.683533738220564,s2.013661277148544,s249.087137036106185
101_4,s4.568679215064048,s4.874799945461334,s69.275080450657143
101_5,s2.282842754234712,s3.560486133191326,s68.178566871956164
101_6,s1.368088732441948,s4.164045104770705,s248.272263232081002
101_7,s3.757246855211084,s5.442490843917880,s251.006144024815427
101_8,s1.126459020812344,s1.944683126142808,s68.108060527354652
101_9,s4.831213172481206,s0.936640099990855,s248.293939470933026
101_10,s3.676295443552557,s0.393260808489539,s247.975966308491337
101_11,s4.592517959071413,s1.975159673819782,s69.168897478317106
101_12,s2.524377743832078,s5.241042403107094,s248.335122885009213
101_13,s0.214232902007422,s5.241870912691359,s247.965994245132720
101_14,s3.695991047767799,s3.659826130514162,s249.271150937396300
101_15,s4.835637940673212,s2.610721647170346,s249.277600600818602
101_16,s1.126232212257724,s3.022048596430364,s68.228157689556312
101_17,s4.842458391796943,s5.633939845354576,s244.235477539570439
101_18,s4.614390969471516,s4.220524466332288,s70.732892752147052
101_19,s1.126099466261994,s4.098966527768273,s68.184258025908079
101_20,s1.126641372453844,s2.483605063104128,s68.255464048847273
101_21,s3.438939488265641,s3.561928758281668,s68.201278216260775
101_22,s2.281169722652960,s0.867814042984753,s68.159145629677923
101_23,s0.213826018026389,s1.470309665098544,s248.221985091986397
101_24,s3.688317531560731,s2.559762634916973,s249.648893072975739
101_25,s1.529162575716586,s5.635039412149082,s66.370799988243348
101_26,s0.213273211779802,s0.931314406448493,s248.251296198061681
101_27,s2.525514509359772,s4.702601436215689,s248.305322361908679
101_28,s2.683634765483188,s5.635037042332392,s66.370891050661086
101_29,s3.705175716281191,s3.114221708906825,s250.659225887251324
101_30,s4.587788325444310,s5.585682499834988,s63.763624127380851
101_31,s2.283034414810181,s3.022190478569688,s68.265048578352790
101_32,s2.525842651957436,s2.548598336660284,s248.270892099862238
101_33,s3.457261026166039,s5.212512223626168,s70.793927326405168
101_34,s1.368963120249439,s3.625371197248376,s248.317964330698288
101_35,s2.280714193658908,s0.329248630166459,s68.141771492257931
101_36,s1.369534504053464,s2.009651449720976,s248.241804055195075
101_37,s2.282441360115985,s4.099399696095990,s68.311142924641288
101_38,s1.368238675772007,s0.394287603339699,s248.120351592031255
101_39,s4.852648391902457,s3.738852962283706,s252.261249863509420
101_40,s2.283180230042186,s2.483399536690769,s68.170946258401187
101_41,s1.367721309584854,s4.702750933844399,s248.207571125006609
101_42,s0.213541464678374,s4.701885533865141,s248.235793440484940
101_43,s1.126048835717926,s0.329461753433606,s68.235722488605916
101_44,s1.126057930672360,s4.637708432287170,s68.236326188766824
101_45,s4.586738548484883,s0.329209206237904,s67.978839444789600
101_46,s5.736039529162972,s2.592816308842840,s69.267996611484890
101_47,s5.737021395665332,s3.800189848264083,s72.171178902519713
101_48,s1.126366642420434,s5.176748229116180,s68.059855444306791
101_49,s3.437111998449049,s1.406348628312220,s68.061783125836428
101_50,s4.868115707486585,s4.311925140878325,s255.146069746141620
101_51,s1.126063162868447,s3.560501915161607,s68.204322796039591
101_52,s3.434450500659577,s0.329010365101545,s68.037262149296538
101_53,s5.736624165351640,s0.890810983901664,s68.321811324810341
101_54,s4.593668265640624,s2.539231143746437,s69.754721721206096
101_55,s5.727396194505078,s3.221318953974868,s78.899027323226377
101_56,s0.213779658602161,s3.624700332078322,s248.202955964610169
101_57,s2.522693252267399,s0.393942435571795,s248.072993314755820
101_58,s2.526221369151381,s4.164249337651610,s248.243196383518125
101_59,s1.369481892120029,s1.471368966620207,s248.145599555410286
101_60,s0.226136616586434,s0.352087767254244,s247.810644738018226
101_61,s0.213777754445915,s3.086115144294701,s248.212890093745699
101_62,s0.213797044198874,s4.163261891904836,s248.196717177788969
101_63,s5.732853624619240,s5.592331989309791,s64.033260067006779
101_64,s1.126116135852097,s1.406456799797857,s68.215802125893134
101_65,s3.678186041573980,s0.934083525108753,s248.125433011781382
101_66,s2.525900530217013,s2.010450600583771,s248.135694439465937
101_67,s4.589187876177752,s0.871447243203025,s68.116650596894999
101_68,s2.281527822968248,s4.637897523326868,s68.282875612223947
101_69,s3.439536091474703,s4.100920067710517,s68.195566876931636
101_70,s4.838549269280215,s4.953807517618837,s253.513402601767950
101_71,s1.126007780226416,s0.867792454284358,s68.168124792833908
101_72,s3.436036848808470,s0.867957969780793,s68.122141610044153
101_73,s5.737490536082569,s0.330598771278460,s67.742388434038119
101_74,s5.737255595674363,s1.455116584672480,s68.956619715217656
101_75,s1.368346263766601,s5.241668918976443,s248.062624658132904
101_76,s3.438510694844767,s1.944851203095109,s68.048739674589740
101_77,s4.601612662589988,s3.644705125623682,s69.819143003382209
101_78,s3.706384188873665,s4.218926697250676,s251.099905006658986
101_79,s4.829400343546181,s0.393057394488295,s247.751366337522938
101_80,s3.680109818135723,s1.472917335717331,s248.460665225353125
101_81,s1.369920897705258,s2.548641697562122,s248.124730530540745
101_82,s4.832927640058982,s2.044505535015197,s249.185361173089092
101_83,s1.369845930512895,s3.086857528153213,s248.276201580691776
101_84,s3.449927208058129,s4.651959665357484,s69.911279570043533
101_85,s4.833204013941421,s1.486989798807923,s248.945774137440139
101_86,s5.733763127436467,s4.454903533148419,s75.860822579068596
101_87,s5.736382684884048,s2.025117427052691,s69.382174065417232
101_88,s2.523433200283188,s0.932944658245420,s248.181557755699544
101_89,s3.720701251436156,s4.798071088572809,s249.532912943867416
101_90,s2.524971038345033,s1.472127320985189,s248.063811632275872
101_91,s1.368835099423600,s0.932740580448597,s248.150104640206280
101_92,s3.439795979963346,s3.023814453187432,s68.376666976292455
101_93,s0.214048005706718,s2.547426978064047,s248.260543166935321
101_94,s2.525211825586312,s3.087141001121440,s248.262814265347089
101_95,s0.214156543416654,s2.009110612828935,s248.166219759108429
101_96,s2.282985628806522,s1.944920111538745,s68.185768681489677
101_97,s3.441086029068851,s2.485072182242805,s68.306656451492046
101_98,s5.735808527233913,s5.018878217383895,s72.782236100723750
101_99,s2.525715221867284,s3.626277934963090,s248.042340923006947
101_100,s4.793356060228070,s3.134673979480691,s255.777429783943035
102_0,s5.743011313124980,s0.870976190619344,s68.228631345472905
102_1,s4.831432074108162,s2.011731082267178,s248.304168200353843
102_2,s4.830949484345468,s1.472797179016958,s248.251071362924478
102_3,s0.233578712450289,s0.342938009144979,s248.006311973765889
102_4,s3.676254412971129,s1.473633366023898,s248.171637503516450
102_5,s4.830961413432885,s2.550541391090209,s248.203965301531383
102_6,s3.434499005276780,s0.870101341654420,s68.186565707894175
102_7,s2.525232548714079,s5.243342352688630,s248.205780647326606
102_8,s2.282156821475588,s4.639273527285082,s68.167308190509544
102_9,s2.522789287000887,s2.011217736535016,s248.200044640009452
102_10,s2.281439995555216,s3.023297814045261,s68.193028665315325
102_11,s2.522693277337318,s1.472697612359239,s248.189268270988265
102_12,s1.127758216700533,s1.406503146266065,s68.195177376296797
102_13,s1.369195685389744,s1.471495279628093,s248.191525964678675
102_14,s3.676495419481205,s3.089383443418892,s248.191144953916620
102_15,s5.743196887487996,s1.410876971852622,s68.294644810113468
102_16,s4.589024570376827,s1.407697747507843,s68.166885056170273
102_17,s1.128309219144269,s4.099544539915654,s68.196738529454521
102_18,s2.281667431646731,s3.561886456899113,s68.189078007226456
102_19,s5.743080218190911,s3.025200601963974,s68.212596728905794
102_20,s4.585111491126826,s0.328682791462906,s67.909874273071523
102_21,s3.680439665831333,s5.245233213740865,s247.935426593790737
102_22,s0.216573832745074,s5.246090731448448,s248.071317051189226
102_23,s1.127850577919238,s1.945087107970641,s68.201769897855144
102_24,s2.279414911043472,s0.329140314852726,s68.049519575029919
102_25,s1.127852052181688,s2.483638925018405,s68.197280092324831
102_26,s1.369566887991978,s3.625834276955294,s248.192148798388445
102_27,s0.215741291737020,s2.547538293589665,s248.198006152874910
102_28,s3.437974027085392,s5.179857789241209,s67.973486475273290
102_29,s4.830894795444814,s3.089049287525915,s248.213019859521353
102_30,s2.522909442529188,s3.088360331718232,s248.191278480397756
102_31,s1.126264220638149,s0.328872788486210,s68.198442298581284
102_32,s3.676406198052574,s2.012355338448156,s248.180825196905715
102_33,s2.281223873653633,s1.407621603865330,s68.190762734487564
102_34,s4.589454293195023,s4.101253781822797,s68.177729955363091
102_35,s5.743199380682800,s2.486527265335131,s68.203680056678991
102_36,s5.743008774669462,s4.102184497376971,s68.190869719817996
102_37,s4.589412424715531,s3.023992120594290,s68.208923515358094
102_38,s0.216145782162290,s4.163315363001877,s248.193177172155799
102_39,s3.676467366303285,s2.550827318439257,s248.202921593586126
102_40,s2.281380447600649,s1.946214383119546,s68.199186110097827
102_41,s3.676005508084223,s0.935011560043152,s248.166680370193177
102_42,s1.129689464299428,s5.178094256963442,s68.019134462119723
102_43,s5.743326359861618,s4.641100267965232,s68.170500969331059
102_44,s2.280988746093904,s0.869045826318764,s68.206265885830689
102_45,s0.215504802028766,s0.931450228047807,s248.182246818851098
102_46,s4.830602673639125,s0.934188899736617,s248.161515777097037
102_47,s1.127368354204039,s0.867784714086072,s68.181952810142775
102_48,s2.523341561222471,s4.165581656583520,s248.187676870739494
102_49,s1.368859944324738,s0.932780953645208,s248.208626094791782
102_50,s3.434767409938611,s1.408696826056557,s68.189102943444908
102_51,s4.591420809006220,s5.180342795564449,s67.807810846211140
102_52,s4.589375422117581,s2.485250726927246,s68.191593813640068
102_53,s4.831497921878740,s4.704906368291637,s248.170490709016264
102_54,s3.434917250757947,s2.485843193598158,s68.198024583663681
102_55,s2.523134827735003,s3.626964074002810,s248.188428988526169
102_56,s3.435862558569210,s4.640304027551720,s68.155913207334009
102_57,s0.215619873907629,s1.470486216260280,s248.185056636516350
102_58,s1.370130765418694,s4.703440941929443,s248.172850558140368
102_59,s1.127908862467553,s3.022179171608964,s68.198161030082872
102_60,s2.281871833946417,s4.100623531844555,s68.186166773289983
102_61,s2.522795769519751,s2.549748044183700,s248.200327482017428
102_62,s1.369340815988462,s3.087207764296366,s248.197431811548341
102_63,s3.677428744794446,s4.705216577390027,s248.170479355175473
102_64,s4.589303275446102,s1.946607844859709,s68.190878807431304
102_65,s3.676899290040088,s4.166533224108081,s248.180457314062522
102_66,s2.522467608850800,s0.934057170167938,s248.186800042128311
102_67,s5.743302945400665,s5.187977216430053,s68.100376050110526
102_68,s4.834742772037520,s5.244752102575019,s248.083104789024986
102_69,s1.368211112127035,s0.393649537156491,s248.050254567801147
102_70,s5.742988296899886,s3.563697329864368,s68.203503735181897
102_71,s1.128425078869298,s4.638623975175443,s68.118056581513102
102_72,s3.435012162350253,s3.024391073523971,s68.191700230756808
102_73,s1.369282880738516,s2.010106229440859,s248.198886802334556
102_74,s2.281390104601433,s2.484742804452760,s68.200316183052422
102_75,s0.215692215570267,s2.009002600535386,s248.194193925785214
102_76,s4.829897570913099,s0.393702120332687,s248.148176125626804
102_77,s2.523713803381451,s4.704245405152315,s248.182038956021188
102_78,s1.531024209368534,s5.636645339439403,s66.831285469540418
102_79,s4.589982574811532,s4.639956917530789,s68.166537179091804
102_80,s3.676624924848966,s3.627946029422829,s248.185566492040977
102_81,s2.685355480701181,s5.637045542008311,s66.291760684386475
102_82,s0.215810626158594,s3.086089483763407,s248.197600079080900
102_83,s4.995445428629243,s5.638168270497111,s66.370635218258386
102_84,s3.434901711344035,s1.947320831664832,s68.198355198725338
102_85,s2.283494771925667,s5.178382322505081,s68.127160424312152
102_86,s5.742435286218879,s0.329128921274427,s68.038532820853433
102_87,s3.435423135434681,s4.101556381582811,s68.184037729579728
102_88,s2.521041220492004,s0.393550977178810,s248.062937237961876
102_89,s3.674333649774824,s0.394377130256173,s247.870351106683643
102_90,s4.589381712684715,s3.562628183435273,s68.196672048491536
102_91,s3.435193644380581,s3.562992633746763,s68.189343184143411
102_92,s0.216569571441343,s4.703126031485292,s248.091343066578702
102_93,s4.588689830037738,s0.869140715546036,s68.166068375098916
102_94,s1.128122718050764,s3.560812953324229,s68.198580528625229
102_95,s4.830929649974410,s4.166178158591927,s248.187799473481675
102_96,s1.369807170759804,s4.164557263518442,s248.189129240448750
102_97,s3.431908934326793,s0.330265018044419,s68.060333158025031
102_98,s0.215929557721383,s3.624651928900856,s248.203487731846707
102_99,s4.830832832012865,s3.627616832632657,s248.197728922508077
102_100,s1.371688082322973,s5.242631627118421,s248.120736889280295
102_101,s1.369275902681417,s2.548636096124661,s248.199501528933411
103_0,s3.435459562600774,s2.484782706659568,s68.175039225293801
103_1,s4.584884271351746,s0.328867569073242,s67.976412463049755
103_2,s3.435182935029213,s1.946214975412979,s68.169361779026488
103_3,s0.215081704622563,s0.931896646686068,s248.128652369346611
103_4,s1.533413063878283,s5.636671245023884,s66.885395863368203
103_5,s4.831528581032666,s4.705190492717708,s248.143107106185056
103_6,s4.834749660910373,s5.244873379408099,s248.122563347273854
103_7,s3.435996099146225,s4.100691980579766,s68.181168696945548
103_8,s0.215810702474435,s2.009237239601620,s248.173820195425719
103_9,s0.216818259925431,s4.703326748163386,s248.142475847482217
103_10,s1.369736230675485,s2.548492844294596,s248.170891741163558
103_11,s0.215613141701982,s1.470692917807353,s248.182044170381715
103_12,s4.588320206539535,s1.407983306103204,s68.163510480973912
103_13,s3.680896368164430,s5.244353963246405,s248.132086891005230
103_14,s2.280486538846546,s0.868310084880232,s68.149203345691845
103_15,s3.677451825943970,s4.165670093779592,s248.186777964832856
103_16,s5.743149492834157,s4.102200895654332,s68.186095038079330
103_17,s4.587311540537774,s0.869094866881625,s68.144874646676911
103_18,s5.742417055043885,s1.947783615410758,s68.172662889230921
103_19,s3.676203359494340,s1.472468153366356,s248.161233117225208
103_20,s1.369916873561400,s3.087133899535750,s248.177371416847024
103_21,s2.688004452533981,s5.637309118337855,s66.555838412673069
103_22,s4.831029140344667,s4.166397715808801,s248.185996497192349
103_23,s2.285495411377516,s5.178196068200714,s68.078972601908134
103_24,s1.128621324569272,s3.560722140426214,s68.181788909327537
103_25,s4.588783625933429,s1.946769861736907,s68.171205744370013
103_26,s5.740954952066469,s0.870077310948509,s68.156241303652322
103_27,s4.830684648128330,s3.089024839961790,s248.194068313615389
103_28,s2.278951597752346,s0.329125292459147,s68.098969522979232
103_29,s2.524623105862148,s4.703484459762851,s248.174573524888501
103_30,s2.523535952578995,s3.087606213231307,s248.178903510408134
103_31,s1.127917811856503,s1.944986068527994,s68.176818269424643
103_32,s4.830911378866142,s3.627721384597559,s248.185425411529963
103_33,s2.281609594646226,s1.945622882832062,s68.171522620112313
103_34,s3.438863806166955,s5.179276134979123,s68.082985797999413
103_35,s1.369464560060331,s2.009942272533008,s248.172673146046009
103_36,s3.678314904594900,s4.704724684615432,s248.111151994071662
103_37,s3.677402792797436,s3.626845121910863,s248.173940998950656
103_38,s1.128207571327222,s2.483597384026346,s68.172474017541475
103_39,s3.435787959796049,s3.561979292459588,s68.180405093811501
103_40,s4.995228815288566,s5.638379446248241,s66.370717126293215
103_41,s3.435665084298980,s3.023321103533989,s68.180237071303836
103_42,s1.370132780480446,s3.625668882058862,s248.174048678584143
103_43,s1.368540307705363,s0.932775378276542,s248.149051806404827
103_44,s5.743153565149833,s4.641354946356539,s68.143026991810359
103_45,s3.433836777166496,s0.868849927173621,s68.146006568176489
103_46,s2.282286047823784,s3.561220764380675,s68.176049626611700
103_47,s5.741228629142601,s0.329313888359687,s68.116303636851526
103_48,s1.125600694712881,s0.328831651717162,s68.194636750745090
103_49,s3.674013050662186,s0.393936681977390,s247.976488678097354
103_50,s2.521978759331366,s0.933141058217067,s248.145910335296634
103_51,s1.129690702653295,s4.638286436778498,s68.143028448343628
103_52,s4.828978553873801,s0.934158511998365,s248.128552964125049
103_53,s3.676681193586171,s2.011080626796931,s248.165754009481532
103_54,s4.830551104686515,s2.550411418424074,s248.201474473000815
